0.,1.
0.01,1.0000099999936676
0.02,1.0000199999603547
0.03,1.0000299999054922
0.04,1.000039999904043
0.05,1.0000500000426904
0.06,1.000060000420819
0.07,1.000070001239743
0.08,1.000080002749172
0.09,1.0000900051992092
0.1,1.0001000088867216
0.11,1.0001100142193637
0.12,1.0001200216205068
0.13,1.0001300315206794
0.14,1.0001400444578628
0.15,1.0001500610497571
0.16,1.0001600819156466
0.17,1.0001701077116418
0.18,1.0001801392400071
0.19,1.0001901773372033
0.2,1.0002002228358284
0.21,1.000210276616649
0.22,1.0002203398016822
0.23,1.0002304135537405
0.24,1.0002404990356364
0.25,1.0002505974101825
0.26,1.0002607098423342
0.27,1.0002708376686473
0.28,1.0002809825127112
0.29,1.0002911460249826
0.3,1.0003013298559176
0.31,1.0003115356559724
0.32,1.0003217650774068
0.33,1.000332019965189
0.34,1.0003423024953562
0.35000000000000003,1.000352614875061
0.36,1.000362959311457
0.37,1.0003733380116968
0.38,1.0003837531879243
0.39,1.0003942073109064
0.4,1.0004047032244756
0.41000000000000003,1.0004152438011056
0.42,1.0004258319132695
0.43,1.0004364704334412
0.44,1.0004471622416264
0.45,1.0004579105390397
0.46,1.0004687189562282
0.47000000000000003,1.0004795911533193
0.48,1.0004905307904406
0.49,1.0005015415277196
0.5,1.0005126270357454
0.51,1.0005237913758407
0.52,1.00053503910149
0.53,1.0005463747971257
0.54,1.0005578030471793
0.55,1.0005693284360833
0.56,1.0005809555145524
0.5700000000000001,1.0005926891042924
0.58,1.0006045349613302
0.59,1.000616498941143
0.6,1.0006285868992084
0.61,1.0006408046910034
0.62,1.0006531581720057
0.63,1.0006656531976925
0.64,1.000678295638067
0.65,1.000691092076824
0.66,1.0007040500248212
0.67,1.0007171770501377
0.68,1.000730480720853
0.6900000000000001,1.000743968605046
0.7000000000000001,1.0007576482707963
0.71,1.0007715272861826
0.72,1.000785613239552
0.73,1.0007999145480821
0.74,1.0008144406367014
0.75,1.0008292009865005
0.76,1.0008442050785702
0.77,1.0008594623940015
0.78,1.000874982413885
0.79,1.0008907746193112
0.8,1.00090684852923
0.81,1.0009232145993379
0.8200000000000001,1.000939884241059
0.8300000000000001,1.0009568689076815
0.84,1.0009741800524925
0.85,1.0009918291287794
0.86,1.0010098275898303
0.87,1.0010281868889321
0.88,1.001046918540031
0.89,1.0010660349900933
0.9,1.0010855494134787
0.91,1.0011054750034702
0.92,1.0011258249533508
0.93,1.001146612456404
0.9400000000000001,1.001167850705912
0.9500000000000001,1.0011895528951584
0.96,1.0012117323056824
0.97,1.001234402970752
0.98,1.0012575791922054
0.99,1.001281275259472
1.,1.0013055054619813
1.01,1.001330284089163
1.02,1.0013556254304465
1.03,1.0013815437752618
1.04,1.0014080535276946
1.05,1.0014351694471115
1.06,1.0014629059042188
1.07,1.0014912772237656
1.08,1.0015202977305013
1.09,1.0015499817491753
1.1,1.001580343604537
1.11,1.0016113976213354
1.12,1.0016431582466476
1.1300000000000001,1.0016756396844742
1.1400000000000001,1.0017088550494193
1.1500000000000001,1.0017428173859773
1.16,1.0017775397386413
1.17,1.0018130351519052
1.18,1.001849316670263
1.19,1.0018863973382077
1.2,1.0019242902884908
1.21,1.0019630076990689
1.22,1.0020025601369404
1.23,1.0020429580939694
1.24,1.0020842120620186
1.25,1.002126332532952
1.26,1.0021693299986325
1.27,1.0022132149509237
1.28,1.0022579978798267
1.29,1.0023036876274265
1.3,1.0023502912405042
1.31,1.0023978157054771
1.32,1.0024462680087631
1.33,1.0024956551367796
1.34,1.002545984075944
1.35,1.0025972618126742
1.36,1.0026494946710176
1.37,1.00270268640807
1.3800000000000001,1.0027568412108923
1.3900000000000001,1.0028119633449737
1.4000000000000001,1.0028680564907313
1.41,1.0029251230357652
1.42,1.0029831651980807
1.43,1.0030421851505598
1.44,1.003102184174965
1.45,1.0031631627645723
1.46,1.0032251213868377
1.47,1.0032880601238057
1.48,1.0033519778420215
1.49,1.003416873169183
1.5,1.0034827446913415
1.51,1.0035495901264704
1.52,1.0036174063717853
1.53,1.003686190292326
1.54,1.0037559384831272
1.55,1.0038266464104122
1.56,1.003898309245463
1.57,1.003970922177105
1.58,1.0040444798405008
1.59,1.0041189755967985
1.6,1.0041944026777878
1.61,1.0042707543152578
1.62,1.004348023711565
1.6300000000000001,1.0044262031490812
1.6400000000000001,1.0045052838323747
1.6500000000000001,1.0045852569048186
1.6600000000000001,1.0046661135097863
1.67,1.0047478447648328
1.68,1.0048304409585147
1.69,1.004913891398972
1.7,1.0049981853381589
1.71,1.00508331202803
1.72,1.0051692606987308
1.73,1.0052560198474658
1.74,1.0053435770891221
1.75,1.0054319199869228
1.76,1.0055210361040914
1.77,1.005610912985724
1.78,1.0057015375365
1.79,1.0057928958759004
1.8,1.005884974076487
1.81,1.0059777582108218
1.82,1.006071234336712
1.83,1.0061653879598758
1.84,1.0062602038949557
1.85,1.0063556669143452
1.86,1.006451761790437
1.87,1.006548473278509
1.8800000000000001,1.0066457856236561
1.8900000000000001,1.006743682555642
1.9000000000000001,1.0068421477903688
1.9100000000000001,1.0069411650437392
1.92,1.0070407178881688
1.93,1.007140789328944
1.94,1.0072413622343857
1.95,1.007342419472845
1.96,1.007443943883728
1.97,1.007545917904877
1.98,1.0076483236862666
1.99,1.0077511433720971
2.,1.0078543591053435
2.0100000000000002,1.00795795284015
2.02,1.0080619061562994
2.0300000000000002,1.0081662005911671
2.04,1.0082708176821282
2.05,1.0083757389138812
2.06,1.0084809454466672
2.07,1.0085864183219821
2.08,1.0086921385813945
