0.,1.,0.001,-1.124525,1.,0.,0.
0.01,1.0000099999936676,0.0009999982436949947,-1.1145253336301157,0.999899930038917,7.522532431145444e-12,2.0862174341230613e-9
0.02,1.0000199999603547,0.000999995574188318,-1.1045276675718374,0.9995999534156226,4.708557136948563e-11,5.252979174791208e-9
0.03,1.0000299999054922,0.0009999959547526641,-1.0945340005806448,0.9991000518203376,1.1227369060911529e-10,4.796613212896218e-9
0.04,1.000039999904043,0.0010000035536857446,-1.084546330893149,0.9984003488370407,1.1395006688479005e-10,-4.22805348816849e-9
0.05,1.0000500000426904,0.0010000225735198583,-1.074566656660331,0.9975009801113117,-5.0984085634891145e-11,-2.6808654195639796e-8
0.06,1.000060000420819,0.0010000572527824178,-1.0645969748531041,0.996402090828186,-5.001448661955464e-10,-6.794453729035798e-8
0.07,1.000070001239743,0.001000112123034393,-1.0546392772182176,0.9951039165360307,-1.4701518410351246e-9,-1.3286305729238724e-7
0.08,1.000080002749172,0.0010001918570578699,-1.0446955551456947,0.9936067425954108,-3.2553795589116992e-9,-2.269668486007608e-7
0.09,1.0000900051992092,0.0010003011288155165,-1.0347678000592724,0.9919108548802904,-6.150667294026639e-9,-3.55661086152211e-7
0.1,1.0001000088867216,0.0010004447432333606,-1.0248579975859662,0.9900165685949717,-1.0500678987199029e-8,-5.243442384864142e-7
0.11,1.0001100142193637,0.0010006278221282028,-1.0149681261573267,0.9879242913224314,-1.677619376959974e-8,-7.386113207500066e-7
0.12,1.0001200216205068,0.0010008555336387774,-1.005100164529152,0.9856344484618986,-2.546754486043735e-8,-1.0041289415386938e-6
0.13,1.0001300315206794,0.00100113306600909,-0.9952560903691618,0.9831474688151985,-3.7071417164816073e-8,-1.3265547064604246e-6
0.14,1.0001400444578628,0.0010014659121781128,-0.9854378696653692,0.9804638512957227,-5.219289669758322e-8,-1.7115726533165636e-6
0.15,1.0001500610497571,0.0010018597931950668,-0.9756474631264956,0.9775841606642013,-7.15269696122221e-8,-2.1650039257855373e-6
0.16,1.0001600819156466,0.0010023204348254887,-0.9658868316601096,0.974508964230282,-9.577125823688162e-8,-2.6926829312632313e-6
0.17,1.0001701077116418,0.0010028536670307442,-0.956157931121774,0.9712388475418552,-1.2565395876027136e-7,-3.3004136844078958e-6
0.18,1.0001801392400071,0.0010034657350221335,-0.9464627015434387,0.967774488918111,-1.6204399282656785e-7,-3.994032566666355e-6
0.19,1.0001901773372033,0.0010041629818185762,-0.9368030808513851,0.9641165960859921,-2.0585053093258822e-7,-4.779441325111813e-6
0.2,1.0002002228358284,0.0010049517394805161,-0.9271810073307765,0.9602658738683121,-2.5797839552830534e-7,-5.662538567035638e-6
0.21,1.000210276616649,0.0010058384772513426,-0.9175984122652067,0.9562230447654914,-3.19361399375144e-7,-6.649165384072184e-6
0.22,1.0002203398016822,0.0010068303500118138,-0.9080571993569382,0.9519889741301051,-3.9115200053664996e-7,-7.745160723649438e-6
0.23,1.0002304135537405,0.001007934628529208,-0.8985592679230898,0.9475645534937548,-4.74542365244609e-7,-8.956373819895293e-6
0.24,1.0002404990356364,0.0010091585835708028,-0.8891065172807804,0.9429506743880419,-5.707246597308069e-7,-0.00001028865390693765
0.25,1.0002505974101825,0.0010105094859038757,-0.8797008467471289,0.938148228344568,-6.808910502270302e-7,-0.000011747850218904413
0.26,1.0002607098423342,0.0010119946126328821,-0.8703441556051472,0.9331581085806129,-8.062353895496943e-7,-0.000013339819533775348
0.27,1.0002708376686473,0.0010136217325913642,-0.861038323452104,0.9279812942574038,-9.480753003428968e-7,-0.000015070411569500885
0.28,1.0002809825127112,0.0010153994311524904,-0.8517851905104511,0.922618889650349,-1.1079311452893632e-6,-0.000016945231872214508
0.29,1.0002911460249826,0.0010173363695274668,-0.8425865926793543,0.9170720089012336,-1.2873418394262215e-6,-0.000018969840145594523
0.3,1.0003013298559176,0.0010194412089274993,-0.8334443658579793,0.9113417661518427,-1.487846297790601e-6,-0.000021149796093319268
0.31,1.0003115356559724,0.001021722610563794,-0.824360345945492,0.9054292755439616,-1.7109834354196292e-6,-0.000023490659419067053
0.32,1.0003217650774068,0.001024189240690733,-0.8153363690526995,0.8993356533384884,-1.9582940556392614e-6,-0.000025998004068487223
0.33,1.000332019965189,0.001026850312599012,-0.8063742507435435,0.8930621037588481,-2.2314381736631936e-6,-0.000028677434848152295
0.34,1.0003423024953562,0.0010297159813441748,-0.797475760789628,0.8866099484772477,-2.532260532644748e-6,-0.000031534247090453905
0.35000000000000003,1.000352614875061,0.0010327964906636739,-0.7886426637627901,0.879980517330064,-2.8626215238391574e-6,-0.000034573676093037494
0.36,1.000362959311457,0.0010361020842949609,-0.7798767242348669,0.8731751401536733,-3.224381538501652e-6,-0.000037800957153548495
0.37,1.0003733380116968,0.001039643005975488,-0.7711797067776953,0.866195146784452,-3.6194009678874684e-6,-0.0000412213255696324
0.38,1.0003837531879243,0.0010434295131438822,-0.7625533755319746,0.8590418694586353,-4.049543523248476e-6,-0.00004484002154256131
0.39,1.0003942073109064,0.0010474725892934472,-0.7539994631155781,0.851716727509257,-4.516798787169212e-6,-0.000048662191173642566
0.4,1.0004047032244756,0.0010517842721237854,-0.7455196527222556,0.8442212498515173,-5.023318018007044e-6,-0.00005269269485773021
0.41000000000000003,1.0004152438011056,0.0010563766808872061,-0.7371156233955402,0.8365569723682289,-5.571263095528985e-6,-0.00005693635755509344
0.42,1.0004258319132695,0.0010612619348360185,-0.728789054178965,0.8287254309422049,-6.16279589950204e-6,-0.00006139800422600142
0.43,1.0004364704334412,0.0010664521532225315,-0.7205416241160633,0.8207281614562582,-6.800078309693231e-6,-0.00006608245983072339
0.44,1.0004471622416264,0.0010719594745946688,-0.7123750114894535,0.8125667025379281,-7.485276224742801e-6,-0.00007099455050834722
0.45,1.0004579105390397,0.0010777969093000214,-0.7042908560203464,0.8042426786544767,-8.220677610309866e-6,-0.0000761389690673046
0.46,1.0004687189562282,0.001083978655079518,-0.6962907431239511,0.7957578148936979,-9.008711284973822e-6,-0.00008152014707117962
0.47000000000000003,1.0004795911533193,0.0010905189933848073,-0.6883762542364584,0.787113842063828,-9.851813856362844e-6,-0.0000871424909528935
0.48,1.0004905307904406,0.001097432205667539,-0.6805489707940592,0.7783124909731036,-0.000010752421932105094,-0.00009301040714536742
0.49,1.0005015415277196,0.001104732573379362,-0.6728104742329442,0.7693554924297613,-0.000011712972119828756,-0.00009912830208152263
0.5,1.0005126270357454,0.0011124344028162966,-0.665162344857264,0.7602445803607013,-0.000012735905852488796,-0.00010550057712141381
0.51,1.0005237913758407,0.0011205530052058339,-0.6576061175500368,0.7509815725794246,-0.00001382378322508367,-0.00011213144185167413
0.52,1.00053503910149,0.0011291049921239383,-0.6501432685735359,0.7415683779476498,-0.000014979286194503362,-0.00011902486326676446
0.53,1.0005463747971257,0.0011381070596907252,-0.6427752703906714,0.7320069098769524,-0.000016205102160507438,-0.00012618479302360083
0.54,1.0005578030471793,0.0011475759040263107,-0.6355035954643535,0.7222990817789072,-0.000017503918522855464,-0.00013361518277909938
0.55,1.0005693284360833,0.0011575282212508103,-0.6283297162574923,0.7124468070650896,-0.00001887842268130701,-0.0001413199841901761
0.56,1.0005809555145524,0.001167980624397796,-0.6212551088924458,0.7024519960450234,-0.000020331298627731612,-0.0001493031606896043
0.5700000000000001,1.0005926891042924,0.0011789503484719878,-0.614281219099239,0.692316612494611,-0.000021865302626876942,-0.00015756849648190888
0.58,1.0006045349613302,0.0011904568561783167,-0.6074093896028849,0.6820427526737406,-0.00002348335855750031,-0.00016611931154589352
0.59,1.000616498941143,0.0012025198494951541,-0.6006409522104782,0.6716325256027452,-0.000025188406029590304,-0.00017495888042355572
0.6,1.0006285868992084,0.0012151590304008701,-0.5939772387291139,0.6610880403019581,-0.00002698338465313546,-0.0001840904776568928
0.61,1.0006408046910034,0.001228394100873836,-0.5874195809658871,0.6504114057917127,-0.00002887123403812433,-0.0001935173777879022
0.62,1.0006531581720057,0.0012422447628924224,-0.5809693107278927,0.6396047310923421,-0.000030854893794545476,-0.00020324285535858124
0.63,1.0006656531976925,0.001256730718435,-0.5746277598222256,0.6286701252241795,-0.00003293730353238744,-0.00021327018491092733
0.64,1.000678295638067,0.0012718717261075998,-0.5683962575306627,0.6176097031764602,-0.00003512141126171773,-0.0002236026286361979
0.65,1.000691092076824,0.001287689019066287,-0.5622760545764801,0.6064256840961627,-0.00003741028605460744,-0.0002342428351817418
0.66,1.0007040500248212,0.0013042054017638521,-0.5562683116110153,0.5951203726526219,-0.000039807077467257524,-0.00024519265436710735
0.67,1.0007171770501377,0.0013214437546306976,-0.550374184457524,0.5836960757568678,-0.000042314935340095085,-0.0002564538866030867
0.68,1.000730480720853,0.0013394269580972262,-0.5445948289392617,0.5721551003199304,-0.000044937009513547224,-0.00026802833230047193
0.6900000000000001,1.000743968605046,0.0013581778925938403,-0.5389314008794843,0.56049975325284,-0.00004767644982804105,-0.00027991779187005523
0.7000000000000001,1.0007576482707963,0.001377719438550943,-0.5333850561014475,0.5487323414666265,-0.00005053640612400365,-0.0002921240657226288
0.71,1.0007715272861826,0.0013980744763989364,-0.527956950428407,0.5368551718723201,-0.0000535200282418621,-0.0003046489542689845
0.72,1.000785613239552,0.0014192659895501838,-0.5226482360869547,0.524870557910641,-0.0000566304751777327,-0.0003174942680025794
0.73,1.0007999145480821,0.0014413181838546108,-0.5174599753646758,0.5127809080108261,-0.00005987095949618857,-0.00033066063116862267
0.74,1.0008144406367014,0.0014642559119682056,-0.5123931372449806,0.5005886977745327,-0.00006324466877558133,-0.0003441467766783763
0.75,1.0008292009865005,0.0014881040141198501,-0.5074486864381552,0.48829640375688166,-0.00006675478399835856,-0.0003579513061132399
0.76,1.0008442050785702,0.0015128873305384261,-0.502627587654486,0.4759065025129931,-0.00007040448614696784,-0.00037207282105461306
0.77,1.0008594623940015,0.0015386307014528151,-0.49793080560425923,0.4634214705979877,-0.00007419695620385677,-0.0003865099230838954
0.78,1.000874982413885,0.001565358967091899,-0.49335930499776104,0.4508437845669859,-0.00007813537515147291,-0.0004012612137824865
0.79,1.0008907746193112,0.0015930969676845597,-0.48891405054527765,0.43817592097510816,-0.00008222292397226388,-0.0004163252947317859
